0.615384615385,0,0,0.26772074353,18,normal
0.307692307692,0,0,0.0512637248,96,normal
0.423076923077,0,0,0.107233132607,27,normal
0.230769230769,4,0,0.0601495425396,95,normal
0.423076923077,1,0,0.0954193758281,31,normal
0.423076923077,0,0,0.0902885583103,41,normal
0.423076923077,0,0,0.0976960797833,36,normal
0.423076923077,0,0,0.109011161013,28,normal
0.346153846154,1,0,0.0611476980214,61,normal
0.423076923077,0,0,0.1236596771,27,normal
0.384615384615,0,0,0.122789609057,29,normal
0.346153846154,0,0,0.0651933906383,70,normal
0.384615384615,0,0,0.144861236035,26,normal
0.423076923077,0,0,0.0945771182108,30,normal
0.153846153846,5,0,0.0205448161421,262,normal
0.384615384615,1,0,0.122789609057,29,normal
0.384615384615,0,0,0.0949636087838,45,normal
0.384615384615,0,0,0.131365833255,27,normal
0.423076923077,0,0,0.123121472528,28,normal
0.423076923077,0,0,0.127962733884,25,normal
0.461538461538,0,0,0.103389493512,26,normal
0.538461538462,0,0,0.156694771306,27,normal
0.423076923077,0,0,0.0917714640682,37,normal
0.461538461538,0,0,0.103599084376,36,normal
0.384615384615,0,0,0.0880904908061,37,normal
0.461538461538,0,0,0.0996582363226,27,normal
0.153846153846,6,0,0.0193401048234,263,normal
0.5,0,0,0.120772079198,28,normal
0.461538461538,0,0,0.0996582363226,27,normal
0.461538461538,0,0,0.0996582363226,27,normal
0.615384615385,0,0,0.263772257608,23,normal
0.615384615385,0,0,0.263772257608,23,normal
0.615384615385,0,0,0.263772257608,23,normal
0.461538461538,0,0,0.104882845872,29,normal
0.538461538462,0,0,0.16524195029,26,normal
0.5,0,0,0.130477749664,35,normal
0.615384615385,0,0,0.26772074353,18,normal
0.230769230769,0,0,0.0375351404112,100,normal
0.423076923077,0,0,0.107233132607,27,normal
0.230769230769,4,0,0.0481325453858,98,normal
0.423076923077,1,0,0.0954193758281,31,normal
0.423076923077,0,0,0.0902885583103,41,normal
0.423076923077,0,0,0.0976960797833,36,normal
0.423076923077,0,0,0.109011161013,28,normal
0.346153846154,1,0,0.0611476980214,61,normal
0.423076923077,0,0,0.1236596771,27,normal
0.384615384615,0,0,0.122789609057,29,normal
0.346153846154,0,0,0.0651933906383,69,normal
0.384615384615,0,0,0.144861236035,26,normal
0.423076923077,0,0,0.0945771182108,30,normal
0.192307692308,9,0,0.0294820210593,261,normal
0.384615384615,1,0,0.122789609057,29,normal
0.384615384615,0,0,0.0949636087838,45,normal
0.384615384615,0,0,0.131365833255,27,normal
0.423076923077,0,0,0.123121472528,28,normal
0.423076923077,0,0,0.127962733884,25,normal
0.461538461538,0,0,0.103389493512,26,normal
0.538461538462,0,0,0.156694771306,27,normal
0.423076923077,0,0,0.0917714640682,37,normal
0.461538461538,0,0,0.103599084376,36,normal
0.384615384615,0,0,0.0880904908061,37,normal
0.461538461538,0,0,0.0996582363226,27,normal
0.153846153846,5,0,0.0338394768187,270,normal
0.5,0,0,0.120772079198,28,normal
0.461538461538,0,0,0.0996582363226,27,normal
0.461538461538,0,0,0.0996582363226,27,normal
0.615384615385,0,0,0.263772257608,23,normal
0.615384615385,0,0,0.263772257608,23,normal
0.615384615385,0,0,0.263772257608,23,normal
0.461538461538,0,0,0.104882845872,29,normal
0.538461538462,0,0,0.16524195029,26,normal
0.5,0,0,0.130477749664,35,normal
0.615384615385,0,0,0.26772074353,18,normal
